inventory_id,product_id,store_id,stock_quantity,last_updated
aa8f9276-f13e-4c9f-82bd-c83b632a57a3,57365256-b990-48b0-8ab5-57b51392f322,f7c02a8d-c2b1-4f87-923a-9a5401d2551f,87,2025-04-27
8e7cd024-95b7-4b15-ac05-48855e2fe06b,652422fc-3b1b-4e3f-b4ca-eb048fbe21c6,f7c02a8d-c2b1-4f87-923a-9a5401d2551f,61,2025-04-27
7f3734bb-e1f9-4551-b07e-d27d2756ce48,32c0f171-d284-4d1c-9646-e320c2435f38,f7c02a8d-c2b1-4f87-923a-9a5401d2551f,170,2025-04-27
a96ed964-dddb-471d-9a7e-03ef897dde60,fcebda0e-d196-484b-a09d-2b753df501ee,f7c02a8d-c2b1-4f87-923a-9a5401d2551f,159,2025-04-27
919977dc-66e7-48f3-833d-88157785961d,03b2bebc-350e-47cd-8be3-864886cc3c83,f7c02a8d-c2b1-4f87-923a-9a5401d2551f,87,2025-04-27
18d919bb-7d4b-4448-9f62-4f34fbca231e,5bff4bc5-4a00-47f9-bec8-75a19c2d9f23,f7c02a8d-c2b1-4f87-923a-9a5401d2551f,36,2025-04-27
37ed04c7-2979-44a4-8f10-980451e47b24,44893653-b790-4c74-8a9d-f24a7ba3151a,f7c02a8d-c2b1-4f87-923a-9a5401d2551f,162,2025-04-27
57670209-b462-458d-a98c-745700cf7acc,f68cc832-bd1a-450c-a962-46939d437ae5,f7c02a8d-c2b1-4f87-923a-9a5401d2551f,162,2025-04-27
a0686a59-9a4f-4ffc-a83f-db51f87a644d,f4e5db6c-4f50-4927-b9e3-be48a452362b,89f3fc61-163e-4df4-85a5-2b2bb1e3a951,45,2025-04-27
395e8859-f0e7-42c9-bcec-fbc55120b631,3b25988f-5b20-4eca-82e5-1cf3b0864046,89f3fc61-163e-4df4-85a5-2b2bb1e3a951,69,2025-04-27
cbfb84a4-9617-4dd2-abe6-30e9b0ad8a7c,f1452f2f-5323-4fdc-a9f4-98415a5d25d1,89f3fc61-163e-4df4-85a5-2b2bb1e3a951,57,2025-04-27
5994c0b6-8f28-42e6-b2d4-2916f11ab359,f6275d7e-8e13-4b00-bbfd-b4c8b2cc9fea,89f3fc61-163e-4df4-85a5-2b2bb1e3a951,72,2025-04-27
1f0b6da5-a958-4948-ad30-190417ba0894,4ba2ef5c-183b-4551-a2a3-fef1c0e75f5a,89f3fc61-163e-4df4-85a5-2b2bb1e3a951,21,2025-04-27
cebef303-946c-407d-96fd-8cbb6bc537b9,059bb541-ab3f-4058-9f8a-c9181188a1fa,89f3fc61-163e-4df4-85a5-2b2bb1e3a951,183,2025-04-27
36b4d5e6-b2cc-4090-b600-f91bb0cfb399,d482c9f9-c3c6-4874-b7b7-614f78d63e35,89f3fc61-163e-4df4-85a5-2b2bb1e3a951,125,2025-04-27
2d117c25-b08c-4743-9373-9251009f5946,82439152-aaf4-460a-95d5-cbffb66e007f,89f3fc61-163e-4df4-85a5-2b2bb1e3a951,138,2025-04-27
8757bedb-42f9-4933-9f01-cb5b3762f1bb,d36d1cdb-e049-4598-9ad4-864ebeed6885,89f3fc61-163e-4df4-85a5-2b2bb1e3a951,55,2025-04-27
9746a8a0-6cec-4f60-835e-7dfd3004edb6,506930cd-62ff-47e7-84e1-d3e54c9366b6,89f3fc61-163e-4df4-85a5-2b2bb1e3a951,94,2025-04-27
28ec55bf-5e7f-41c9-a47e-bafa37d6d539,9239c6b0-b12a-4335-96c6-97ff348eb47e,89f3fc61-163e-4df4-85a5-2b2bb1e3a951,76,2025-04-27
97594e73-4fac-47a5-ab23-3d807fe2220e,a63b16e2-afcc-4ece-b66f-bbf649cea6d1,89f3fc61-163e-4df4-85a5-2b2bb1e3a951,112,2025-04-27
cd875e17-0be7-4fc4-9ac1-40a0721e595b,96fdbaba-334c-48eb-947c-6245c4f37d54,89f3fc61-163e-4df4-85a5-2b2bb1e3a951,110,2025-04-27
b4be97a3-b40a-4567-a6f3-ba61c0b4c09d,04c3310d-3b9b-4f1a-944b-bc4482e69485,89f3fc61-163e-4df4-85a5-2b2bb1e3a951,140,2025-04-27
865a2975-bfbc-4a02-b84b-adee498bd98e,2f8f9916-59e5-4ccc-bcd5-96c52d0fa823,89f3fc61-163e-4df4-85a5-2b2bb1e3a951,187,2025-04-27
6d86934d-7d90-4206-863a-35411e983763,fe95a462-a1b0-42a0-8a5e-e86e6797d75b,89f3fc61-163e-4df4-85a5-2b2bb1e3a951,101,2025-04-27
72bb2a6e-1df8-4840-8972-682f8eeff0aa,897f81ed-ed91-4d6f-9476-c9c15b0850f5,89f3fc61-163e-4df4-85a5-2b2bb1e3a951,26,2025-04-27
354b9054-cc93-41e9-824b-068b0c414c56,f48cf256-b1a4-4683-90aa-af102747d296,89f3fc61-163e-4df4-85a5-2b2bb1e3a951,103,2025-04-27
196b4d03-8cbd-470e-a719-21ee412767aa,5ee4b490-9a00-4e0d-85c7-ce89f441da48,89f3fc61-163e-4df4-85a5-2b2bb1e3a951,51,2025-04-27
7606373b-a323-47d5-b9fe-e56e6fd95dfd,d8885564-a85f-4240-823f-bc13389b9cd2,89f3fc61-163e-4df4-85a5-2b2bb1e3a951,79,2025-04-27
e26dd8b0-ae9a-4d9f-adf8-b92a7c84cedf,07b3e4d1-4ed5-4482-a883-279b9063233d,89f3fc61-163e-4df4-85a5-2b2bb1e3a951,120,2025-04-27
47f35c7b-dc62-46b4-a463-3b97bff8c0c5,d98f8673-7f3c-47e3-8e75-c80ccd1643c5,89f3fc61-163e-4df4-85a5-2b2bb1e3a951,114,2025-04-27
b354675e-70a8-4e2a-b860-24ecf9a37438,f4e33969-e10a-4e6f-b464-8834364fb599,89f3fc61-163e-4df4-85a5-2b2bb1e3a951,125,2025-04-27
98e7a7bc-8858-44aa-b739-40c8c8555121,62ae7667-2d44-4664-9413-6000f6594caf,89f3fc61-163e-4df4-85a5-2b2bb1e3a951,173,2025-04-27
7a0eec55-9a1c-41b3-a436-12f3a7187df3,3003df56-e98b-4cf2-b1ab-cbbcc2d3357c,89f3fc61-163e-4df4-85a5-2b2bb1e3a951,92,2025-04-27
7ec1fafb-7642-476c-bcf6-b7ad6436e602,108ae049-3559-4559-a6ee-888776a9af4d,89f3fc61-163e-4df4-85a5-2b2bb1e3a951,26,2025-04-27
1071e015-8f53-4538-972d-935d4f661908,7e9bada1-edc3-40f8-98d0-200409f42557,89f3fc61-163e-4df4-85a5-2b2bb1e3a951,59,2025-04-27
4af13733-cfc7-48df-8d8c-91ae8822300c,2c457b1e-cc75-48d8-ba87-7099a23eafc1,89f3fc61-163e-4df4-85a5-2b2bb1e3a951,148,2025-04-27
3168f84f-3ca0-4abb-aa29-b3a0d48f90c5,02d18d64-2567-41ab-a359-10432bc8b653,89f3fc61-163e-4df4-85a5-2b2bb1e3a951,114,2025-04-27
4bafec98-94f7-4680-9d0b-f7b1b89814e2,fc73ad22-e21e-4e93-b7c5-99341e60ddaf,89f3fc61-163e-4df4-85a5-2b2bb1e3a951,196,2025-04-27
fff74601-d09e-4b2d-9067-5e038dc81a95,60f19de9-b8c1-48f4-945e-c163a77abbd5,89f3fc61-163e-4df4-85a5-2b2bb1e3a951,159,2025-04-27
aab7f1e8-8676-403e-9202-0e31d632f386,c6c2f002-e882-4d44-a221-5be1701cb1e7,89f3fc61-163e-4df4-85a5-2b2bb1e3a951,62,2025-04-27
365e88e8-5807-413b-8484-9ebafd772e3b,77564fe2-4b2c-47c7-a950-d1b8d20d18d5,89f3fc61-163e-4df4-85a5-2b2bb1e3a951,103,2025-04-27
28e38642-5dc5-44df-8cd0-f15390235ca7,ccf81f26-eb0d-473e-9c05-4a83311a4ed1,89f3fc61-163e-4df4-85a5-2b2bb1e3a951,81,2025-04-27
aeb3309b-c321-4610-98ec-519a7e652239,e7da2d61-63e1-4fad-8d92-00fac1c72a48,89f3fc61-163e-4df4-85a5-2b2bb1e3a951,37,2025-04-27
05a28b7e-ab8b-408a-a7af-2a46178ed527,1d158bff-da9a-4c11-a9ca-f64c557e5224,89f3fc61-163e-4df4-85a5-2b2bb1e3a951,59,2025-04-27
45b28edc-8d21-4594-bf93-541ea22a9ef3,fbbb352a-07d0-486f-b83d-14052a193e25,89f3fc61-163e-4df4-85a5-2b2bb1e3a951,12,2025-04-27
d2cc1aef-aa95-4589-82d9-bdf408e8176d,5b251d25-b04e-4219-9970-ce30ee7fef37,89f3fc61-163e-4df4-85a5-2b2bb1e3a951,98,2025-04-27
477489d4-c4cf-4c9e-b6c1-1f5c5453c665,d6daca9d-f605-449c-96d6-17b174697953,89f3fc61-163e-4df4-85a5-2b2bb1e3a951,63,2025-04-27
3758e7df-0cb5-4ed8-b7f9-26608815ca03,d769c721-d5e9-41e9-9264-8e09c74b04d3,89f3fc61-163e-4df4-85a5-2b2bb1e3a951,182,2025-04-27
6711c467-aec3-4bb8-bffe-5ea2faec2ad6,1500340f-acf3-48ce-9247-2e4b5f8f2c13,89f3fc61-163e-4df4-85a5-2b2bb1e3a951,147,2025-04-27
822262f1-4f79-45be-bc67-88449c5790f6,cf195a91-a862-4e34-b54b-a25f0dbe968d,89f3fc61-163e-4df4-85a5-2b2bb1e3a951,29,2025-04-27
57115ab5-84b2-4414-9168-68af22facbf8,fd877df6-251d-459a-8232-955a4901c4ba,89f3fc61-163e-4df4-85a5-2b2bb1e3a951,46,2025-04-27
89dfb556-2e78-43a6-bea7-cb37e7c54a83,7459fdf8-aff3-4292-922b-61401eeda4c7,89f3fc61-163e-4df4-85a5-2b2bb1e3a951,153,2025-04-27
4de72a60-4c98-4b93-8482-902b7b69012a,4d9764d4-b98d-4447-94f2-13bea4e165ab,89f3fc61-163e-4df4-85a5-2b2bb1e3a951,61,2025-04-27
fb6587cc-5b5e-4a3d-b07a-05e0afca825e,35dc85be-10c9-4ae6-b435-d36b4db15750,89f3fc61-163e-4df4-85a5-2b2bb1e3a951,81,2025-04-27
85e40b25-44fd-4400-a3bb-717055e36ec4,2f041beb-4bf2-44ac-8e60-27e38fac2905,89f3fc61-163e-4df4-85a5-2b2bb1e3a951,143,2025-04-27
f7f71e65-5455-4c22-8cfb-1a6a43b85b3d,6f6ef676-3bc7-4ca8-9800-2df68fb8dfef,89f3fc61-163e-4df4-85a5-2b2bb1e3a951,128,2025-04-27
e82b9d16-f069-46ad-92fa-f4b23a935f38,4398b061-78a6-4688-96dd-acb6dcc1fbe5,89f3fc61-163e-4df4-85a5-2b2bb1e3a951,199,2025-04-27
1aa0eae5-3206-41e4-80e5-ddc7910e6eca,9d137358-ef86-435f-a86a-cb9f934b4fa1,89f3fc61-163e-4df4-85a5-2b2bb1e3a951,116,2025-04-27
557c353f-fd33-449a-8320-3b1ad0ed8795,070f6536-1b20-43b1-8424-afe086e973b5,92960d35-74cd-486e-898b-6f4a460d94a6,10,2025-04-27
e10ba845-4f7f-4fd2-84d7-140508dcc873,2c457b1e-cc75-48d8-ba87-7099a23eafc1,92960d35-74cd-486e-898b-6f4a460d94a6,25,2025-04-27
8aa1b4b4-b527-46bd-b48b-d840da010a20,9ab45cc5-f09c-4846-a9a7-a30b11257fff,92960d35-74cd-486e-898b-6f4a460d94a6,48,2025-04-27
96de1c34-d6fa-499a-b369-b7c971266067,9b28ce27-6716-4587-9d1e-962ba6856e6d,92960d35-74cd-486e-898b-6f4a460d94a6,168,2025-04-27
eae5cdda-3d67-4a22-b809-a9bb094b5f61,5bff4bc5-4a00-47f9-bec8-75a19c2d9f23,92960d35-74cd-486e-898b-6f4a460d94a6,54,2025-04-27
9bc02938-4e6f-482a-93cc-17d64407feba,cf195a91-a862-4e34-b54b-a25f0dbe968d,92960d35-74cd-486e-898b-6f4a460d94a6,172,2025-04-27
147f85cb-52b0-4b64-9d4b-3a1e57ab530b,2c47c486-f209-4606-86d5-648b76585ab5,92960d35-74cd-486e-898b-6f4a460d94a6,147,2025-04-27
0152c806-ff81-4f32-be41-b346e59e9f23,a82ec9f4-8cc0-46e2-9772-b43d47c3eea0,92960d35-74cd-486e-898b-6f4a460d94a6,60,2025-04-27
00073b88-d2d3-4869-a6f1-0d3a20ed7833,b6432f86-3905-471e-98c2-467ddba0ce8c,92960d35-74cd-486e-898b-6f4a460d94a6,75,2025-04-27
29294dba-daf7-4696-96f6-11b1d4c938e6,f4e5db6c-4f50-4927-b9e3-be48a452362b,92960d35-74cd-486e-898b-6f4a460d94a6,129,2025-04-27
181f47c9-e057-4ffc-8c79-2533503d12f2,35dc85be-10c9-4ae6-b435-d36b4db15750,92960d35-74cd-486e-898b-6f4a460d94a6,174,2025-04-27
4532e06f-1480-4362-ac77-788a3ca58728,fc73ad22-e21e-4e93-b7c5-99341e60ddaf,92960d35-74cd-486e-898b-6f4a460d94a6,169,2025-04-27
637d4c12-4cd4-43cd-899c-dc94a2503f59,305ba3e8-80d7-4891-81cb-2f27b5153e02,92960d35-74cd-486e-898b-6f4a460d94a6,34,2025-04-27
8ba053ca-320e-4f3c-981f-2c1eeff8a5ef,29d4086f-68bb-4c48-9d9a-1419bc93b9d0,92960d35-74cd-486e-898b-6f4a460d94a6,178,2025-04-27
b55d3688-6bb3-46d1-9c44-b64907bbfc89,f6275d7e-8e13-4b00-bbfd-b4c8b2cc9fea,92960d35-74cd-486e-898b-6f4a460d94a6,130,2025-04-27
4fe9cdce-7189-4068-9a91-697df675c7b8,62ae7667-2d44-4664-9413-6000f6594caf,92960d35-74cd-486e-898b-6f4a460d94a6,166,2025-04-27
6c3275d4-6c8c-4f2b-941f-289d16fdd6af,5e1fe3ac-ddd8-4423-a5c6-ef6ea7858bba,92960d35-74cd-486e-898b-6f4a460d94a6,153,2025-04-27
15fdf093-252e-4a7b-a516-80f9d6171536,f48cf256-b1a4-4683-90aa-af102747d296,92960d35-74cd-486e-898b-6f4a460d94a6,120,2025-04-27
abec57c6-7fc1-44b4-951b-7eeae4cbe8b7,fcebda0e-d196-484b-a09d-2b753df501ee,92960d35-74cd-486e-898b-6f4a460d94a6,86,2025-04-27
ba294b90-9357-4964-8368-0958106a461d,a036acce-5412-4423-ac3e-2342a2c65609,92960d35-74cd-486e-898b-6f4a460d94a6,167,2025-04-27
2d4c3698-028e-47dd-a750-2e21e6896398,58f13f97-6a84-4701-b3c6-d44ac6664572,92960d35-74cd-486e-898b-6f4a460d94a6,185,2025-04-27
2d933e1e-9b28-46da-a54b-3d35fa6f639b,2f2344eb-5361-4e41-a8f8-6646281715d7,92960d35-74cd-486e-898b-6f4a460d94a6,23,2025-04-27
8d7c862b-8be1-40b0-8e36-62853e60f8f4,68e0ce09-561a-42dd-bf94-b1a8ced50582,92960d35-74cd-486e-898b-6f4a460d94a6,88,2025-04-27
fe19da3a-8b1c-48dd-82c8-601b37675238,cd310fec-004b-4308-aed5-7062c9694b0f,92960d35-74cd-486e-898b-6f4a460d94a6,26,2025-04-27
39c59b18-8ace-4ebb-abc9-ffdc2633f457,c6fefbf6-7b3b-4a35-8f51-e600a9678af0,92960d35-74cd-486e-898b-6f4a460d94a6,104,2025-04-27
25a42b8b-d0bf-42e1-a03d-103d17611bbe,3003df56-e98b-4cf2-b1ab-cbbcc2d3357c,92960d35-74cd-486e-898b-6f4a460d94a6,51,2025-04-27
84d7f038-6b8c-4f3e-b2a5-73469a52e0be,8f98f760-b358-4f71-a549-84d90ed5d781,92960d35-74cd-486e-898b-6f4a460d94a6,120,2025-04-27
f1c67367-4f14-40d5-9cb5-065815648ecf,2f8f9916-59e5-4ccc-bcd5-96c52d0fa823,92960d35-74cd-486e-898b-6f4a460d94a6,58,2025-04-27
48da0c24-e0fa-45a1-9513-a6b80238c885,c4c562ca-463d-4a10-872a-a1f712d98723,92960d35-74cd-486e-898b-6f4a460d94a6,72,2025-04-27
8a4df254-81d9-4e74-9bce-798238156e3b,e65fcdda-1b96-4c63-bf96-f459f4c5a345,92960d35-74cd-486e-898b-6f4a460d94a6,42,2025-04-27
7cd0a61b-7bd1-49c9-8220-d3dbf4ce4e8b,301128e0-0e9a-45cf-8508-86ed2da812e5,92960d35-74cd-486e-898b-6f4a460d94a6,145,2025-04-27
3789aff2-6fd0-4915-a26c-f7883a6d0752,5a77b3d6-9e33-4a67-9fa4-28ac144e46de,92960d35-74cd-486e-898b-6f4a460d94a6,160,2025-04-27
2dd7205c-f6c4-4c27-993b-ea7d226d8218,c80f9a86-560d-4809-beb3-026c96206ea4,92960d35-74cd-486e-898b-6f4a460d94a6,56,2025-04-27
82638f95-44e7-4de5-8f27-80781a526b72,fbc75d16-8a39-463a-bd8f-79e762427c37,92960d35-74cd-486e-898b-6f4a460d94a6,47,2025-04-27
97339adc-b786-47ec-b3eb-8b242f519e19,690d21ed-3eda-494f-bae3-dfd1cad57461,92960d35-74cd-486e-898b-6f4a460d94a6,31,2025-04-27
a65b46ab-701a-4af2-843f-3928eee30192,f81b0230-55ea-4122-9f66-8861f4d36496,92960d35-74cd-486e-898b-6f4a460d94a6,158,2025-04-27
8956c6ad-11b2-439a-ba71-d934af83ec28,04c3310d-3b9b-4f1a-944b-bc4482e69485,92960d35-74cd-486e-898b-6f4a460d94a6,64,2025-04-27
5b8cb1a4-1f1b-4ab5-842a-90f575a1bf3b,3487725c-5d06-4b8c-88dc-f0936d77abc5,92960d35-74cd-486e-898b-6f4a460d94a6,153,2025-04-27
9db6631e-b932-413a-95c5-ecf06be10d82,1d61dfd7-37c0-4975-a624-64c3ffd7d4cd,92960d35-74cd-486e-898b-6f4a460d94a6,66,2025-04-27
7d426137-c9b7-4b71-bd6d-0245289ee1d2,9d137358-ef86-435f-a86a-cb9f934b4fa1,92960d35-74cd-486e-898b-6f4a460d94a6,176,2025-04-27
ef515f1e-39aa-4c2b-869d-13dffe97c264,f5e744fb-ed86-48f7-9521-2e12ea521b6f,92960d35-74cd-486e-898b-6f4a460d94a6,186,2025-04-27
e4667c61-b14e-41fa-8123-f9228cac275c,4ba2ef5c-183b-4551-a2a3-fef1c0e75f5a,92960d35-74cd-486e-898b-6f4a460d94a6,176,2025-04-27
63ad3856-bd7b-4c19-9f7f-cad80fee68e8,22f6f7e8-2236-46fc-ba98-1269fd8354b4,92960d35-74cd-486e-898b-6f4a460d94a6,193,2025-04-27
4e3dc105-2b67-4b79-bb4e-b57940a75b57,a63b16e2-afcc-4ece-b66f-bbf649cea6d1,92960d35-74cd-486e-898b-6f4a460d94a6,199,2025-04-27
8d7807e0-49bf-464e-838f-13a35d9e4fc1,77564fe2-4b2c-47c7-a950-d1b8d20d18d5,92960d35-74cd-486e-898b-6f4a460d94a6,39,2025-04-27
fca753d1-3724-4acb-b675-fd2673a4e1a8,fe903cfe-e8bf-4a7c-9399-dbead5daa645,92960d35-74cd-486e-898b-6f4a460d94a6,178,2025-04-27
52a7bff1-0b8d-4eec-a884-32c087e30b04,9239c6b0-b12a-4335-96c6-97ff348eb47e,92960d35-74cd-486e-898b-6f4a460d94a6,46,2025-04-27
b4e2c1db-8086-4deb-ba12-06dc7f470a5c,22630224-ab8c-417f-9e32-51892c29bdc7,92960d35-74cd-486e-898b-6f4a460d94a6,89,2025-04-27
7f634670-778f-4a2e-9cff-0c844eda697d,a938423f-01aa-441a-8e17-7824a5d7d4b2,92960d35-74cd-486e-898b-6f4a460d94a6,93,2025-04-27
98e0a046-05e8-44d6-85a8-33a8b84e23cc,06d4e39a-7088-4b01-9613-32e527469c38,92960d35-74cd-486e-898b-6f4a460d94a6,143,2025-04-27
19c06add-e951-48e1-848e-49c245fb35b9,9e023095-f0d4-4f52-adee-68410f5ac816,92960d35-74cd-486e-898b-6f4a460d94a6,101,2025-04-27
57d36878-1436-45d5-beff-b14c45d608eb,fb123971-1bd8-41d2-ac2d-a3912a316dc1,92960d35-74cd-486e-898b-6f4a460d94a6,34,2025-04-27
3e4e293e-becd-4cd8-9855-0dfb430bbf31,b8588308-1a6d-4bf7-879d-8113d11dfcdc,92960d35-74cd-486e-898b-6f4a460d94a6,83,2025-04-27
bf2528c9-811c-4ee3-a58c-8676907c7e24,57365256-b990-48b0-8ab5-57b51392f322,92960d35-74cd-486e-898b-6f4a460d94a6,101,2025-04-27
8f51a4c8-1160-43ba-ab11-d1fffb2bf23a,6a48992d-28cb-43c0-8af5-1f9c627149bf,92960d35-74cd-486e-898b-6f4a460d94a6,100,2025-04-27
f824df28-2134-41f4-8f3a-48b7cdf1f5cd,4acf0e59-a2aa-4715-adb1-4f9c235bbe6e,92960d35-74cd-486e-898b-6f4a460d94a6,179,2025-04-27
d8515638-eeb4-4898-8f89-142d2bcb7175,85ed4f37-725d-4bae-8374-5b8a5c01367b,92960d35-74cd-486e-898b-6f4a460d94a6,190,2025-04-27
d57b5d44-8322-4989-9362-ffec9ecf2512,64684959-7b04-4e23-a65a-a4714f4996dd,92960d35-74cd-486e-898b-6f4a460d94a6,154,2025-04-27
bea68f70-f1a6-4e91-9c6c-1ff039650a1a,7e9bada1-edc3-40f8-98d0-200409f42557,92960d35-74cd-486e-898b-6f4a460d94a6,150,2025-04-27
6fbf8ce8-ea8e-4aba-8fcf-c5413f9e9c48,8e8bc4d9-e0ed-48e2-9753-657f5db5ff8b,92960d35-74cd-486e-898b-6f4a460d94a6,146,2025-04-27
4c0a2c18-929b-4a47-966c-e2fcdf1807eb,1b206013-c858-44a2-9649-7aeba6c689f1,8761f6b9-59c9-43e0-973d-383872e8cd24,28,2025-04-27
1b191182-7952-430f-b933-642c50e44d0f,d98f8673-7f3c-47e3-8e75-c80ccd1643c5,8761f6b9-59c9-43e0-973d-383872e8cd24,134,2025-04-27
8ee96554-0ba3-4cff-8bc3-8a23069a3b2e,72dbfd10-97c4-40ed-b467-7ac280578c93,8761f6b9-59c9-43e0-973d-383872e8cd24,146,2025-04-27
3ff15040-737d-4470-8bc9-c04489c71e38,f1782b20-3c1e-4d81-9452-a308c21b1371,8761f6b9-59c9-43e0-973d-383872e8cd24,61,2025-04-27
270bc5e6-180d-4650-ab70-482137c835bc,e3a56c87-1596-4cc8-ace6-990fa22b3d48,8761f6b9-59c9-43e0-973d-383872e8cd24,26,2025-04-27
a4435d09-5e83-48ae-af5c-af86685f5782,fbc75d16-8a39-463a-bd8f-79e762427c37,8761f6b9-59c9-43e0-973d-383872e8cd24,122,2025-04-27
bb47496f-f179-4591-bb59-5211521f0d78,95625990-ba78-49c4-a724-01b44d0a8d35,8761f6b9-59c9-43e0-973d-383872e8cd24,63,2025-04-27
bb964c41-5b69-401b-97d0-b9197ca3e903,a63b16e2-afcc-4ece-b66f-bbf649cea6d1,8761f6b9-59c9-43e0-973d-383872e8cd24,32,2025-04-27
b5917000-c0ae-4c63-96b2-a54da663541c,a4b74554-4926-4a59-bd4c-e1d569c79319,8761f6b9-59c9-43e0-973d-383872e8cd24,85,2025-04-27
d8fb6016-fccc-4ec3-8522-0c8649837166,35dc85be-10c9-4ae6-b435-d36b4db15750,8761f6b9-59c9-43e0-973d-383872e8cd24,110,2025-04-27
1e47c613-93f0-4b33-9020-70ff422dfe5c,44893653-b790-4c74-8a9d-f24a7ba3151a,8761f6b9-59c9-43e0-973d-383872e8cd24,192,2025-04-27
681297db-fc81-4adf-8387-0f35c9834bca,9e023095-f0d4-4f52-adee-68410f5ac816,8761f6b9-59c9-43e0-973d-383872e8cd24,68,2025-04-27
f133cc3e-94e4-4459-8faa-e30c0eaab3e0,c19830b4-f6f6-441f-ba0a-194f388175d8,8761f6b9-59c9-43e0-973d-383872e8cd24,162,2025-04-27
1fa858f5-6c58-477d-b6a6-fc220c3825df,787f448d-fba4-41b6-b36d-7702695c1345,8761f6b9-59c9-43e0-973d-383872e8cd24,141,2025-04-27
db8095c3-d092-4891-bc5e-2adabb2afbd6,f48cf256-b1a4-4683-90aa-af102747d296,8761f6b9-59c9-43e0-973d-383872e8cd24,178,2025-04-27
811f61c6-8b96-4b4f-b967-6771d0951627,cdbc383f-0602-45c8-9820-5e5aeeb3142c,8761f6b9-59c9-43e0-973d-383872e8cd24,114,2025-04-27
336b4bc0-0ac0-4195-b88e-9b34d7f0337d,e083b495-7a89-45b6-885a-0962031e78dc,8761f6b9-59c9-43e0-973d-383872e8cd24,81,2025-04-27
06066610-d2e9-4eb3-8354-6989875050a1,9100ce34-5dad-4ecb-8394-886e279f2e17,8761f6b9-59c9-43e0-973d-383872e8cd24,109,2025-04-27
7c419985-169f-44ec-986d-d25c1760eff9,2532ce7c-d981-4db0-a997-7bd29d765d6a,8761f6b9-59c9-43e0-973d-383872e8cd24,33,2025-04-27
42fb7c4b-3c9a-4b81-8271-cf52a0b4f266,c6f1a5e3-8603-44cb-ab8c-78a4b2a35db0,8761f6b9-59c9-43e0-973d-383872e8cd24,101,2025-04-27
8ec26bd4-4512-422c-9dfb-7bab83e958bc,362bbaec-9fe1-4695-9c4c-c2ab88b68e55,8761f6b9-59c9-43e0-973d-383872e8cd24,129,2025-04-27
2d9b4afb-4c0a-4483-a965-cb5ee2679a5d,fbbb352a-07d0-486f-b83d-14052a193e25,8761f6b9-59c9-43e0-973d-383872e8cd24,36,2025-04-27
32f0f4ad-bce3-4e62-ba7f-f278b5d81d89,b6432f86-3905-471e-98c2-467ddba0ce8c,8761f6b9-59c9-43e0-973d-383872e8cd24,32,2025-04-27
1a9a9743-64dc-4e47-b033-7448d3e22b36,fc73ad22-e21e-4e93-b7c5-99341e60ddaf,8761f6b9-59c9-43e0-973d-383872e8cd24,178,2025-04-27
d818d2a4-b12c-4a08-aad2-a100f495cbf5,c2eab2d6-7595-4164-96b3-485fd59dcf1d,8761f6b9-59c9-43e0-973d-383872e8cd24,123,2025-04-27
90fb8f44-25ac-474c-a05b-9073b578f9d6,f5e5fe78-f731-4dbc-a636-65e6d19cb69f,8761f6b9-59c9-43e0-973d-383872e8cd24,125,2025-04-27
524032ef-0f12-4b72-aa89-91f3886f4479,6a5fd02b-6cb7-4654-991a-6d12f5c63b80,8761f6b9-59c9-43e0-973d-383872e8cd24,142,2025-04-27
4a07d00d-e1ce-409b-be4f-af3c6b865d3b,f7778c1c-a521-4901-8a30-58b7635e357b,8761f6b9-59c9-43e0-973d-383872e8cd24,67,2025-04-27
68caeb6c-3f81-4060-8abc-a930a8f52f27,6dd8b5a5-8c29-4ff3-8818-1d4d59770cd4,8761f6b9-59c9-43e0-973d-383872e8cd24,97,2025-04-27
2b5fccc0-29ad-4511-88ce-a6c0493d537b,02d18d64-2567-41ab-a359-10432bc8b653,8761f6b9-59c9-43e0-973d-383872e8cd24,25,2025-04-27
4c8a65fa-a468-43c4-bfc4-00ba72eb42bf,32c0f171-d284-4d1c-9646-e320c2435f38,8761f6b9-59c9-43e0-973d-383872e8cd24,131,2025-04-27
077a2b00-172d-44a7-bd55-ce9c814bb0c7,fe903cfe-e8bf-4a7c-9399-dbead5daa645,8761f6b9-59c9-43e0-973d-383872e8cd24,136,2025-04-27
e4151559-12a6-4b61-9639-eaa4353934b5,8f98f760-b358-4f71-a549-84d90ed5d781,8761f6b9-59c9-43e0-973d-383872e8cd24,44,2025-04-27
1314451d-4d0e-4c79-a740-ec10b778e5d0,d2d357fe-064c-41f8-88a4-9d7b44088c34,8761f6b9-59c9-43e0-973d-383872e8cd24,49,2025-04-27
682b0dde-10c1-4637-8336-7756d11c9906,438ca8de-7f43-4e42-81e0-8b2f4520cfdc,8761f6b9-59c9-43e0-973d-383872e8cd24,100,2025-04-27
381ecc9e-43e5-4ebf-bc4e-9fba6fede36e,d8b3fea9-cc17-40e5-8d99-16f93f58d18b,8761f6b9-59c9-43e0-973d-383872e8cd24,71,2025-04-27
d0181708-0023-49ec-b15a-b7ba00a766c5,d482c9f9-c3c6-4874-b7b7-614f78d63e35,8761f6b9-59c9-43e0-973d-383872e8cd24,121,2025-04-27
